,index,choose_one,class_label,created_at,id,json,mentions,source,text,username,predictions,probabilities
337,333,neutral,0,Sun Sep 30 21:12:05 +0000 2018,1046508001950146560,,,united,"Update on the flight from hell @united we were booked on a flight to a completely different airport, put in coach, where my mom cannot fit the seat as they are so small (even for me at 130lbs) and all the way at the BACK of the plane with my mother who is unable to walk.",CiciAndersen,0,0.32032049687113867
338,334,neutral,0,Sun Sep 30 21:09:39 +0000 2018,1046507388113752064,,,united,Why can I just simply change my flights? I’ve been a customer for a long time and flight often with @united people have accidents just like you guys have several delays! https://t.co/0pWypPuYnu,dilloc14,1,0.6877553468115094
339,335,neutral,0,Sun Sep 30 21:08:24 +0000 2018,1046507076501929984,,,united,"Yo @united #unitedairlines up to their racist shenanigans again!!
@RealDLHughley 
@MeritLaw 
@AttorneyCrump 
@PamGrier 
@shaunking 
@barbs73 
Removed black man off flight said he was disruptive NOBODY witnessed that but 2 white men drunk as skunks before✈left Houston!! https://t.co/LOkYRBlpcv",Direct7E,0,0.3982387268614585
340,336,neutral,0,Sun Sep 30 21:06:30 +0000 2018,1046506594928906243,,,united,"Disappointed @united I had a accident and unfortunately have move my flight to a different date, where the tickets are cheaper. However, I’m being forced to pay to change the flight and wait  for a rebate to my account that I can use for future flights. How does that make sense?",dilloc14,1,0.6413588758000791
341,337,neutral,0,Sun Sep 30 21:05:28 +0000 2018,1046506336203280384,,,united,"Ok @united what’s up with the delay with flight 4626?  No update, no change to ETA ORD.  Silence is not golden.",ParAvionLtd,1,0.6314193427023891
342,338,neutral,0,Sun Sep 30 20:57:00 +0000 2018,1046504206624948224,,,united,Three hour delay on @united and all I got was a lousy blanket...,evanponter,0,0.4091517181795564
343,339,neutral,0,Sun Sep 30 20:53:07 +0000 2018,1046503229331247104,,,united,"Help us find this young man!! @united owes an explanation for what appears to be their discriminatory actions by removing him from flight # UA 676
IAH to DCA

@rolandsmartin @TamikaDMallory @RevDrBarber @RevJJackson @TheRevAl 

#UnitedAirlines #NoRacialProfiling https://t.co/tgDOliqG1N",barbs73,0,0.47973000259335963
344,340,neutral,0,Sun Sep 30 20:51:07 +0000 2018,1046502727491051520,,,united,"Hoping @United can explain their standby algorithm, because this is hella whack https://t.co/rMssN33Rb2",ResistSunset,1,0.5931491899876572
345,341,neutral,0,Sun Sep 30 20:50:57 +0000 2018,1046502685468385280,,,united,SFO bound on @united https://t.co/CtrZv9zLjd,shaun_mccarthy,0,0.37553543228459174
346,342,neutral,0,Sun Sep 30 20:50:22 +0000 2018,1046502536092377088,,,united,"😜 FUN FACT 🙄🎉
After missing a @united flight at SAN due to a nearby accident, my standby position has been inexplicably bumped from #3 to #6. Gate agent Prokopia T. explained that “I’m not the CEO of the airline so I don’t know how the algorithm works.” 👇",ResistSunset,1,0.5639529077462048
347,343,neutral,0,Sun Sep 30 20:40:51 +0000 2018,1046500140289150977,,,united,I find it pointless to pay for first class with United if when you boardits a free for all and the priority orange baggage tags means nothing. #wasteofminey @united,spiegel_lynnet,0,0.35531613800504125
348,344,neutral,0,Sun Sep 30 20:36:09 +0000 2018,1046498958493782016,,,united,⁦@United⁩ Airbus A319 at Gate B3 as it is now getting worked on before it fly back to Chicago today as flight number 2311. https://t.co/OCSdYeVAgY,TylerCoolGuy88,1,0.5196700255734149
349,345,neutral,0,Sun Sep 30 20:35:17 +0000 2018,1046498741123919872,,,united,I hate flying @united flights are ALWAYS delayed and they treat their customers the worst out of the rest of the airlines — which is saying a lot,imatthegym,1,0.5132750372314853
350,346,neutral,0,Sun Sep 30 20:30:47 +0000 2018,1046497606694785025,,,united,"⁦@United⁩ Airbus A319 has arrived form Chicago, via the O Hare airport as flight number 1555. https://t.co/HuEM800mWl",TylerCoolGuy88,0,0.20370473718273552
351,347,neutral,0,Sun Sep 30 20:18:48 +0000 2018,1046494590851661824,,,united,This is terrible news. The sardine can that ⁦@united⁩ run wins out. #petitiontime  https://t.co/vJgmzfqMwS,allan_boyd,1,0.765513303936684
352,348,neutral,0,Sun Sep 30 20:13:03 +0000 2018,1046493147566669826,,,united,"Travel in a non-economy plus middle seat in @united, with no WiFi, sitting between a couple going to #NewYork for celebrating their 30th anniversary - mission accomplished! Neither of them wanted to sit with each other ;)",arungupta,0,0.237342907970529
353,349,neutral,0,Sun Sep 30 20:05:41 +0000 2018,1046491289808752640,,,united,Thank you @AirlinkFlight for your support as we respond to #PaluTsunami in #Indonesia! #ADRAresponds @united https://t.co/Xz8rrvnNZ7,ADRAIntl,1,0.5110036739685203
354,350,neutral,0,Sun Sep 30 20:01:42 +0000 2018,1046490287512670210,,,united,"No @united , I won’t upgrade to first class for $1000 for a 59’ flight https://t.co/nhiqs2J9Q1",cjherrem,1,0.512596474845549
355,351,neutral,0,Sun Sep 30 19:58:06 +0000 2018,1046489381505130496,,,united,This new grouping and boarding process with @united is not a smooth one. 1K has Group 1 on the ticket but doesn’t board with group 1. This causes a lot of confusion for people at the gate since they don’t really have a place to wait to board. Too many heated people flying.,crystal_lowe,0,0.48039532355315057
356,352,neutral,0,Sun Sep 30 19:54:15 +0000 2018,1046488412805640192,,,united,"This is @united's response...NOT ANSWER....response......

Keep tweeting until they tell us why this passenger was removed! A friend of @barbs73 and I's told us that this gentleman was told he ""wasn't fit to fly""...There's no policy regarding someone being ""unfit"" or ""not fit"" https://t.co/TJTHvWbD15",CaitlynCobb92,1,0.7206975269655087
357,353,neutral,0,Sun Sep 30 19:53:40 +0000 2018,1046488267556884483,,,united,"Shoutout to @united for making that flight reservation change the quickest, most painless, experience 👍🏻",QueenNothing303,0,0.28792834920742527
358,354,neutral,0,Sun Sep 30 19:47:57 +0000 2018,1046486828080123904,,,united,dear @united your new #boardingprocess does not solve a single thing. https://t.co/AV9AF7tQUh,dmayspharmd,1,0.6776557702486355
359,355,neutral,0,Sun Sep 30 19:47:22 +0000 2018,1046486683380662272,,,united,Morning flights are the best with @Qantas awesome staff and breakfast on a slightly less then 1.5 hour flight ahhh interstate flights in Australia how much more humane you are then America :P love you @united but we are spoilt on short flights downunder ;),aimee_maree,0,0.41128680161692976
360,356,neutral,0,Sun Sep 30 19:46:49 +0000 2018,1046486544662581248,,,united,"Just sayin' if anyone wants to start a gofunme for me to get an upgrade to a pod seat on the @united flight, I will accept the money. It's only 4k more per pod.
This way I can go to sleep and not worry about getting a DVT and stop driving everyone NUTS both home and on twitter.",Patrice_Brost1,0,0.3868788264780762
361,357,neutral,0,Sun Sep 30 19:45:53 +0000 2018,1046486309295067136,,,united,4 out of 5 doctors recommend @united,aclvinbot,0,0.3179644889893287
362,358,neutral,0,Sun Sep 30 19:38:36 +0000 2018,1046484475821973505,,,united,"My flight from SFO to BOI has been delayed 3 times and is now departing 3 hours late. I went to the gate agent for another flight that departs at 1:50 to inquire about standby as I’m a Gold member. Agent was rude, dismissive, and interrupted me 3 times. Be better, @united",So_Hillarious,1,0.6260740003140862
363,359,neutral,0,Sun Sep 30 19:33:57 +0000 2018,1046483306450223105,,,united,"Thank you @united for getting us to/from our London /Paris vacation safely!!! You provided excellent service, good food and great online entertainment.",EmberandPie,0,0.2979139526805743
364,360,neutral,0,Sun Sep 30 19:33:48 +0000 2018,1046483269754265600,,,united,Hi @united! Security @EWRairport Terminal C a complete mess this afternoon... better signs and clearer directions from staff would go a long way...,JonMLevine,1,0.6033634674455325
365,361,neutral,0,Sun Sep 30 19:31:58 +0000 2018,1046482806426292224,,,united,Another dual @united spotting at @CSIAMumbai tonight one parked another taxing in / out both #B777 one std livery the other @staralliance ...what's up again guys? Why two aircraft? #AvGeek #Aviation #Airplanes #Airports https://t.co/zGjI9JqwgZ,NaraayanKannan,0,0.46756937285180133
366,362,neutral,0,Sun Sep 30 19:30:50 +0000 2018,1046482520429252608,,,united,Thank you @united for getting me to my destination safe. Felt a little nervous on my connecting flight that only seats 50 people. But you got me there and it was a great flight!,DrewBTR,0,0.48552207174876955
367,363,neutral,0,Sun Sep 30 19:28:37 +0000 2018,1046481963236954114,,,united,"Solidarity with the catering workers at @United Airlines, who are finally getting the chance to vote in a union election this week. They're the only frontline workers directly employed by the airline who do not have a union. #EqualityAtUnited https://t.co/36TqRNYQPL",ScotL46444402,0,0.3282533025317263
368,364,neutral,0,Sun Sep 30 19:26:53 +0000 2018,1046481528325361664,,,united,"Voos da United com o maior dos 787 começam em janeiro!
@united @boeing787tweets 
https://t.co/bvix8tFyVs",aero_in,0,0.48241670600836406
369,365,neutral,0,Sun Sep 30 19:26:20 +0000 2018,1046481387681980417,,,united,Hanging out at @SoldierField with @United Airlines #MileagePlus before #CHIvsTB #BearDown reminiscing about the #PeanutPunch https://t.co/gWtITvS859,peanuttillman,0,0.25275677640162864
370,415,neutral,0,Sun Sep 30 16:12:13 +0000 2018,1046432536220512257,,,united,Thanks @united for getting me a flight in 12 HOURS because of your mechanical error on my last flight!! I love sitting at the airport!!!! (That’s sarcasm if u can’t tell),TiffLoosen,0,0.4309312933707397
371,366,neutral,0,Sun Sep 30 19:26:13 +0000 2018,1046481361740214274,,,united,"So exciting to see @Staunton, @VisitShenValley, and @ShenandoahNPS featured in @nytimes as a 2018 #fall #foliage getaway destination! https://t.co/Krdt7S2PhB And, it's so easy to get to by air or by train! (Service via @united to @SHD_Airport and rail via @Amtrak.) #travel",kathy_moore,0,0.02001518602430076
372,367,neutral,0,Sun Sep 30 19:15:03 +0000 2018,1046478549933334530,,,united,.@united you suck,MitchA99,0,0.3746125114908109
373,368,neutral,0,Sun Sep 30 19:06:37 +0000 2018,1046476428391243776,,,united,Hey @united just checked my family of 7 in for our flight to HNL tmro. Everyone EXCEPT me has the same boarding group number! Just doesn’t make any sense to me when all 7 tickets were purchased at the SAME time!!,4Buttercup22002,1,0.56376819771086
374,369,neutral,0,Sun Sep 30 18:52:40 +0000 2018,1046472917775572992,,,united,First time flying @united in 8 years and of course the flight is delayed and the staff are miserable. This is what I get for cheating on @Delta,MichaelCoscetta,1,0.5077031877923764
375,370,neutral,0,Sun Sep 30 18:49:57 +0000 2018,1046472234942889984,,,united,"It seems borderline unethical for @United to charge exorbitant fees for “Wi-fi” that mostly doesn’t connect. They offer refunds, but I suspect some customers don’t ask or don’t bother filing. Until a major upgrade, perhaps they should stop selling this “service.”",jagolinzer,1,0.5658448361122917
376,371,neutral,0,Sun Sep 30 18:48:30 +0000 2018,1046471866490261504,,,united,"On @united they have an in flight entertainment system. Here are the ""kids"" items #gamesonunited https://t.co/C4YpzBNJu8",amylovestoys,1,0.523774331628191
377,372,neutral,0,Sun Sep 30 18:47:15 +0000 2018,1046471553733603328,,,united,"I was flying on @united in biz class when a flight attendant ask me if I could quiet my 2 year old down. He wasn’t crying, he was excited about a show on his iPad. I tried, but negotiations with a toddler are challenging. I said I’m doing my best. She said pax asked, she was https://t.co/g76I7b5eIq",alohacindy,0,0.49172686443222513
378,373,neutral,0,Sun Sep 30 18:45:46 +0000 2018,1046471181220696064,,,united,On @united they have an in flight entertainment system.They have Arcade games #gamesonunited https://t.co/OG69INrklH,amylovestoys,0,0.41195646874338776
379,374,neutral,0,Sun Sep 30 18:43:54 +0000 2018,1046470711232147456,,,united,On @united they have an in flight entertainment system.i will show u what games they have #gamesonunited https://t.co/RieFWACfuQ,amylovestoys,0,0.4443394576964549
380,375,neutral,0,Sun Sep 30 18:43:12 +0000 2018,1046470534794543104,,,united,.@AUStinAirport one of your employees is CREATING PROBLEMS. He is telling fliers with @TSA #precheck to use “premium passengers” lane WHICH NEGATES PRE-CHECK. So we either have to unpack our #!%! carryons and take shoes off or go to the back of another line @thepointsguy @united,ShakesNStirs,0,0.3698314729253724
381,376,neutral,0,Sun Sep 30 18:31:21 +0000 2018,1046467553814630403,,,united,NEVER fly with @staralliance @AirCanada @united   They couldn’t get me to MSP tonight so they are sending me to ORD and said “you can probably drive there tonight”,WBrinjikji,1,0.5252510580701844
382,377,neutral,0,Sun Sep 30 18:30:11 +0000 2018,1046467258346872833,,,united,Hey! ⁦@united⁩ I got to ⁦@EYW_KWIA⁩ early to check in. Where are you? See what I mean ⁦@SouthwestAir⁩ ? https://t.co/h8YvWbFlsX,TomKeyWest,1,0.5488878214732509
383,378,neutral,0,Sun Sep 30 18:29:55 +0000 2018,1046467190973698048,,,united,"⁦@United⁩ CRJ 700 operated by ⁦@MesaAirlines⁩ is heading to the runway for a short flight to Washington, via the Dulles airport as flight number 6161 today. https://t.co/tGAWiN1Qvs",TylerCoolGuy88,0,0.1443820209559412
384,379,neutral,0,Sun Sep 30 18:27:45 +0000 2018,1046466647073189888,,,united,⁦@United⁩ CRJ 700 has been pushed form Gate B3 and it is ready to head to Washington. https://t.co/Ev9OMYkKGo,TylerCoolGuy88,1,0.5742621399876549
385,380,neutral,0,Sun Sep 30 18:27:30 +0000 2018,1046466584053796865,,,united,Two hour delay to fix air conditioning... maintenance failed to fix it. Just flew for two hours in 90°+ 🌡 Thanks for that @united #HeatStroke #AnyoneGotAChangeOfClothes #AirlineFail,jterdimanUSA,1,0.5127680165113676
386,381,neutral,0,Sun Sep 30 18:24:42 +0000 2018,1046465880031354880,,,united,"Hey @united, how about more than 1 person at the baggage drop for Premier customers? #CustomerService https://t.co/VKNp5ynXDn",SEvansSplunk,1,0.5350537709423382
